"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8EBIELFK","journalArticle","2016","Edwin Raja Dhas, J.; Kumanan, Somasundaram","Evolutionary fuzzy SVR modeling of weld residual stress","Applied Soft Computing","","1568-4946","10.1016/j.asoc.2016.01.050","https://www.sciencedirect.com/science/article/pii/S1568494616300382","Residual stresses are an integral part of the total stress acting on any component in service. It is important to determine and/or predict the magnitude, nature and direction of the residual stress to estimate the life of important engineering parts, particularly welded components. Researchers have developed many direct measuring techniques for welding residual stress. Intelligent techniques have been developed to predict residual stresses to meet the demands of advanced manufacturing planning. This research paper explores the development of Finite Element model and evolutionary fuzzy support vector regression model for the prediction of residual stress in welding. Residual stress model is developed using Finite Element Simulation. Results from Finite Element Method (FEM) model are used to train and test the developed Fuzzy Support Vector Regression model tuned with Genetic Algorithm (FSVRGA) using K-fold cross validation method. The performance of the developed model is compared with Support Vector Regression model and Fuzzy Support Vector Regression model. The proposed and developed model is superior in terms of computational speed and accuracy. Developed models are validated and reported. The developed model finds scope in setting the initial weld process parameters.","2016-05-01","2025-07-09 00:09:36","2025-07-09 02:33:41","","423-430","","","42","","Applied Soft Computing","","","","","","","","","","","","","","","","","","","Genetic Algorithm; Manufacturing; Residual stress; Support Vector Regression; Welding; X-ray diffraction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHUN9NS7","journalArticle","2010","da Silva Sousa, João Rodrigo Ferreira; Silva, Aristófanes Corrěa; de Paiva, Anselmo Cardoso; Nunes, Rodolfo Acatauassú","Methodology for automatic detection of lung nodules in computerized tomography images","Computer Methods and Programs in Biomedicine","","0169-2607","10.1016/j.cmpb.2009.07.006","https://www.sciencedirect.com/science/article/pii/S0169260709002235","Lung cancer is a disease with significant prevalence in several countries around the world. Its difficult treatment and rapid progression make the mortality rates among people affected by this illness to be very high. Aiming to offer a computational alternative for helping in detection of nodules, serving as a second opinion to the specialists, this work proposes a totally automatic methodology based on successive detection refining stages. The automated lung nodules detection scheme consists of six stages: thorax extraction, lung extraction, lung reconstruction, structures extraction, tubular structures elimination, and false positive reduction. In the thorax extraction stage all the artifacts external to the patient’s body are discarded. Lung extraction stage is responsible for the identification of the lung parenchyma. The objective of the lung reconstruction stage is to prevent incorrect elimination of portions belonging to the parenchyma. Structures extraction stage comprises the selection of dense structures from inside the lung parenchyma. The next stage, tubular structures elimination eliminates a great part of the pulmonary trees. Finally, the false positive stage selects only structures with great probability to be nodule. Each of the several stages has very specific objectives in detection of particular cases of lung nodules, ensuring good matching rates even in difficult detection situations. We use 33 exams with diversified diagnosis and slices numbers for validating the methodology. We obtained a false positive per exam rate of 0.42 and false negative rate of 0.15. The total classification sensitivity obtained, measured out of the nodule candidates, was 84.84%. The specificity achieved was 96.15% and the total accuracy of the method was 95.21%.","2010-04-01","2025-07-09 00:10:11","2025-07-09 02:40:58","","1-14","","1","98","","Computer Methods and Programs in Biomedicine","","","","","","","","","","","","","","","","","","","Image processing; Computer tomography (CT); Computer-aided detection (CAD); Lung nodules; Medical image","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9V9U6M62","journalArticle","2023","Srivastava, Somya; Vidyarthi, Ankit; Jain, Shikha","A regressive encoder-decoder-based deep attention model for segmentation of fetal head in 2D-ultrasound images","Image and Vision Computing","","0262-8856","10.1016/j.imavis.2023.104725","https://www.sciencedirect.com/science/article/pii/S0262885623000999","Ultrasound imaging is the most commonly used imaging during pregnancy for tracking the fetus's growth and monitoring other biological parameters. The assessment of the development of the baby's growth requires imaging-based analysis in every trimester. The automatic computerized software and systems provide the platform for radiologists to more accurately access the fetus's head circumference as compared to manual estimation. The improvement of such computerized algorithms is always the key demand to improve accuracy and precision. This paper proposes an improved encoder-decoder model for the segmentation of the fetal head segmentation in 2D-ultrasound images. The proposed model uses regression in combination with attention to the encoder-decoder model to determine the fetus's head circumference. The model is further extended with the post-processing ellipse fitting to superimpose the segmentation region on ultrasound images for clear visualization of the fetus's head. Further, the proposed model performance is evaluated by using various statistical measures using segmented regions and available ground truth. The experimental results demonstrate a similarity score of 94.56%. The comparative result suggests that the proposed model is providing a more accurate fetus head segmentation region on 2D-ultrasound images as compared to other existing approaches.","2023-08-01","2025-07-09 00:11:27","2025-07-09 02:07:39","","104725","","","136","","Image and Vision Computing","","","","","","","","","","","","","","","","","","","Deep learning; Fetus head segmentation; Head circumference assessment; Regression-attention model; Ultrasound imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAL9AYRE","journalArticle","2022","Peterson, J. Luc; Bay, Ben; Koning, Joe; Robinson, Peter; Semler, Jessica; White, Jeremy; Anirudh, Rushil; Athey, Kevin; Bremer, Peer-Timo; Di Natale, Francesco; Fox, David; Gaffney, Jim A.; Jacobs, Sam A.; Kailkhura, Bhavya; Kustowski, Bogdan; Langer, Steven; Spears, Brian; Thiagarajan, Jayaraman; Van Essen, Brian; Yeom, Jae-Seung","Enabling machine learning-ready HPC ensembles with Merlin","Future Generation Computer Systems","","0167-739X","10.1016/j.future.2022.01.024","https://www.sciencedirect.com/science/article/pii/S0167739X22000322","With the growing complexity of computational and experimental facilities, many scientific researchers are turning to machine learning (ML) techniques to analyze large scale ensemble data. With complexities such as multi-component workflows, heterogeneous machine architectures, parallel file systems, and batch scheduling, care must be taken to facilitate this analysis in a high performance computing (HPC) environment. In this paper, we present Merlin, a workflow framework to enable large ML-friendly ensembles of scientific HPC simulations. By augmenting traditional HPC with distributed compute technologies, Merlin aims to lower the barrier for scientific subject matter experts to incorporate ML into their analysis. As a producer–consumer workflow model, Merlin enables multi-machine, cross-batch job, dynamically allocated yet persistent workflows capable of utilizing surge-compute resources. Key features of Merlin are a flexible HPC-centric interface, low per-task overhead, multi-tiered fault recovery, and a hierarchical sampling algorithm that allows for O(N) task execution and O(NlnN) task queuing to ensembles of millions of tasks. In addition to Merlin’s design, we test the algorithm’s performance in an HPC center and demonstrate the ability to enqueue 40 million simulations in 100 s, with a 30 millisecond per-task overhead that is independent of ensemble size. Finally, we describe some example applications that Merlin has enabled on leadership-class HPC resources, such as the ML-augmented optimization of nuclear fusion experiments and the calibration of infectious disease models to study the progression of and possible mitigation strategies for COVID-19.","2022-06-01","2025-07-09 00:11:53","2025-07-09 02:07:40","","255-268","","","131","","Future Generation Computer Systems","","","","","","","","","","","","","","","","","C:\Users\Felipe\Zotero\storage\B4NUH3Q3\Peterson et al. - 2022 - Enabling machine learning-ready HPC ensembles with Merlin.pdf","","Machine learning; Distributed computing; High performance computing; High throughput computing; Scientific computing; Workflow management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NQXSYGGA","journalArticle","2022","Mao, Feng; Han, ShiHao","Visual analysis of action using machine learning and distributed expectation-maximization algorithm","Computers and Electrical Engineering","","0045-7906","10.1016/j.compeleceng.2022.108293","https://www.sciencedirect.com/science/article/pii/S0045790622005213","We propose the novel visual analysis system Video of Things (VoT) using machine learning and a distributed Expectation-Maximization (EM) method. The VoT-enabled approach is proposed to perform a visual analysis of action in the context of wireless sensor systems. For the technical impact analysis of VoT, we used the EM algorithm. Furthermore, we investigate the notion of merging the clustered grid with the uniform filter in the target tracking of the distributed EM of particle filtering. We grid the network monitoring region with the technical impact analysis of VoT, then clusters the whole sensor nodes, build the system structure using a real scenario of visual actions in the VoT, and thoroughly analyze the system implementation process. Finally, we present investigations to validate the performance of the proposed research approach with a technical impact analysis of VoT. According to the study findings, the proposed VoT-based system can play an essential role in the recognition and technical impact analysis of table tennis activity.","2022-10-01","2025-07-09 00:11:54","2025-07-09 02:33:34","","108293","","","103","","Computers and Electrical Engineering","","","","","","","","","","","","","","","","","","","Machine learning; visualization; Distributed EM algorithm; Technical analysis effect; Video of things","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NDRMFP84","journalArticle","2023","Conde, M.; Zhang, Y.; Henriques, J.; Coppieters, S.; Andrade-Campos, A.","Design and validation of a heterogeneous interior notched specimen for inverse material parameter identification","Finite Elements in Analysis and Design","","0168-874X","10.1016/j.finel.2022.103866","https://www.sciencedirect.com/science/article/pii/S0168874X22001391","Nowadays, virtual manufacturing, digitalisation and simulation predictions are essential for the design and the development of engineering parts and components, as well as companies’ productivity. The implemented constitutive model and the accuracy of the determined material parameters influence the reliability of these predictions. It is necessary to calibrate multiple parameters of a complex and robust constitutive model. This is a very time-consuming task and involves high costs when using a classical approach, in which several different homogeneous mechanical experiments are performed. The non-homogeneous mechanical tests can provide a larger variety of mechanical information in just one experiment, reducing the number of required tests for material characterisation. The aim of this work is to numerically design a specimen with an interior notch for a uniaxial loading test that presents strain heterogeneity. The shape of the interior notch is optimised to maximise the strain heterogeneity. The optimisation procedure is guided by a cost function established by several strain heterogeneity indicators. The best specimen shape exhibits numerically uniaxial tension and compression, pure shear and plane strain tension in the plastic region. The identifiability of Swift’s hardening law parameters was quantitatively investigated based on the partial derivative of the strain fields with respect to the sought parameters. Results show that the proposed design strategy enables to increase in strain heterogeneity. It is shown that the optimised specimen has significantly better identifiability compared to a tensile specimen with a circular hole. Finally, a comparison between a classical Finite Element Model Updating (FEMU) methodology and a FEMU-based approach that uses a DIC-levelling strategy was conducted in order to inversely identify the Swift hardening law parameters and validate the designed specimen. It was confirmed that the DIC-levelling method finds more accurate results than the classical approach, with the compromise of the computational time. It was also shown that the optimum designed specimen is adequate for inverse identification strategies.","2023-02-01","2025-07-09 00:12:23","2025-07-09 02:33:33","","103866","","","214","","Finite Elements in Analysis and Design","","","","","","","","","","","","","","","","","","","Finite element model updating (FEMU); Mechanical testing; Parameter identification; Shape optimisation; Strain heterogeneity; Virtual experiment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSAYQMPF","journalArticle","2024","Sharma, Pankaj; Raju, Saravanakumar; Salgotra, Rohit","An evolutionary multi-algorithm based framework for the parametric estimation of proton exchange membrane fuel cell","Knowledge-Based Systems","","0950-7051","10.1016/j.knosys.2023.111134","https://www.sciencedirect.com/science/article/pii/S0950705123008845","This paper proposes a multi-strategy, multiple algorithms based hybrid strategy using flower pollination algorithm (FPA), grey wolf optimizer (GWO), INFO, and naked mole rat algorithm (NMRA). The proposed algorithm, named the Flower Grey INFO Naked (FGIN) algorithm, incorporates the most effective equations from the FPA, GWO, INFO, and NMRA. Here FPA’s basic structure following global and local search is used, GWO is meant for providing extensive exploration, whereas INFO and NMRA both contribute towards exploitative search. Dynamic iterative search and population segmentation strategies are incorporated for enhanced performance of FGIN algorithm. For enhanced self-adaptivity, six mutation weight operators are applied to the three parameters of the proposed strategy. FGIN is also subjected to higher dimensional and variable population analysis, and has been found to be highly effective. A deeper analysis using CEC 2005, CEC 2017, CEC 2019 and CEC 2022 benchmark data set is also performed to validate the superiority of the proposed algorithm with respect to success history based differential evolution (SHADE), self-adaptive DE (SaDE), NL-LSHADE-LBC, DE with active archive (JADE), LSHADE-SPACMA, evolutionary algorithms with eigen crossover (EA4eig), extended GWO (GWO-E), NL-LSHADE-RSP-MID, jDE100, and others. The proposed FIGN algorithm is then used for the parametric identification of proton exchange membranes in fuel cells (PEMFC). The optimization challenge of PEMFC is to minimize the sum of squared error (SSE) between the experimental and measured voltage. And also determine, the optimal values of seven unknown parameters for the PEMFC stack’s. To illustrate the potential of the FGIN algorithm is validated by utilizing five well-known commercial PEMFCs, namely NedStack PS6, BCS 500 W, Stack 250 W, Ballard Mark V, and Horizon H-12 Stack. In order to check the effectiveness of the FGIN algorithm, both parametric and non-parametric statistical tests have been conducted, and it has been found that the proposed algorithm performs significantly better.","2024-01-11","2025-07-09 00:12:54","2025-07-09 02:40:50","","111134","","","283","","Knowledge-Based Systems","","","","","","","","","","","","","","","","","","","Numerical optimization; Adaptive properties; CEC benchmarks; Multiple algorithms; Proton exchange membranes fuel cell parameter identification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5VM5X2W","journalArticle","2023","Salgotra, Rohit; Singh, Supreet; Singh, Urvinder; Mirjalili, Seyedali; Gandomi, Amir H.","Marine predator inspired naked mole-rat algorithm for global optimization","Expert Systems with Applications","","0957-4174","10.1016/j.eswa.2022.118822","https://www.sciencedirect.com/science/article/pii/S0957417422018401","This paper proposes a hybrid version of marine predator algorithm (MPA) and naked mole-rat algorithm (NMRA) to aggregate the strengths of both algorithms. The new proposed algorithm is named as MpNMRA and designed to overcome the inherent drawbacks of MPA (slow exploitation) and NMRA (limited exploration). The algorithm adds the basic structure of MPA to the worker phase of NMRA, while keeping all the major parameters of both the algorithm. The major parameters of both the algorithms are subjected to four different mutation strategies namely, exponential, linear, simulated annealing and logarithmic mutation strategies. The concept of simulated annealing-based mutation is found to be best for most of the parameters, whereas in some cases exponentially decreasing weights provide better results. Leveraging on the best mutation strategies for all the parameters, the proposed MpNMRA is tested on CEC2005, CEC2014 and CEC 2019 benchmark problems. The experimental results demonstrate that MpNMRA provides best results when compared to other algorithms in the literature on higher-dimensional problems. This work also considers solving three real-world optimization problems and training of a multi-layer perceptron using the proposed algorithm. Statistical results obtained from Wilcoxon’s rank-sum test, Freidman’s test and computational complexity further proves that the proposed algorithm is highly efficient and provide superior results.11The link of source-code will be added after publishing.","2023-02-01","2025-07-09 00:12:54","2025-07-09 02:40:51","","118822","","","212","","Expert Systems with Applications","","","","","","","","","","","","","","","","","","","Self-adaptivity; Numerical optimization; Hybrid algorithms; Marine predator algorithm; Naked mole-rat algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7D2FXWL","conferencePaper","2010","Roux, François; Dietrich, Gilles; Doix, Aude-Clémence","Skier-ski system model and development of a computer simulation aiming to improve skier's performance and ski","Proceedings of the 1st Augmented Human International Conference","978-1-60558-825-4","","10.1145/1785455.1785468","https://dl.acm.org/doi/10.1145/1785455.1785468","Background. Based on personal experience of ski teaching, ski training and ski competing, we have noticed that some gaps exist between classical models describing body-techniques and actual motor acts made by performing athletes. The evolution of new parabolic shaped skis with new mechanical and geometric characteristics increase these differences even more. Generally, scientific research focuses on situations where skiers are separated from their skis. Also, many specialized magazines, handbooks and papers print articles with similar epistemology. In this paper, we describe the development of a three-dimensional analysis to model the skier-skis' system. We subsequently used the model to propose an evaluation template to coaches that includes eight techniques and three observable consequences in order to make objective evaluations of their athletes' body-techniques. Once the system is modeled, we can develop a computer simulation in the form of a jumping jack, respecting degrees of freedom of the model. We can manipulate movement of each body segment or skis' gears' characteristics to detect performance variations. The purpose of this project is to elaborate assumptions to improve performance and propose experimental protocols to coaches to enable them to evaluate performance. This computer simulation also involves board and wheeled sports.Methods. Eleven elite alpine skiers participated. Video cameras were used to observe motor acts in alpine skiers in two tasks: slalom and giant slalom turns. Kinematic data were input into the 3D Vision software. Two on-board balances were used to measure the six components of ski-boots→skis torques. All data sources were then synchronized.Findings. We found correlations between force and torque measurements, the progression of center of pressure and the eight body-techniques. Based on these results, we created a technological model of the skier-ski system. Then, we have made a reading template and a model to coach young alpine skiers in clubs and world cup alpine skiers and, we have obtained results demonstrating the usefulness of our research.Interpretation. These results suggest that it is now possible to create a three-dimensional simulator of an alpine skier. This tool is able to compare competitors' body-techniques to detect the most performing body-techniques. Additionally, it is potentially helpful to consider and evaluate new techniques and ski characteristics.","2010-04-02","2025-07-09 01:22:50","2025-07-09 02:07:52","2025-07-08","1–7","","","","","","","AH '10","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\37M8SZPU\Roux et al. - 2010 - Skier-ski system model and development of a computer simulation aiming to improve skier's performanc.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM5GEV5M","journalArticle","2017","Nandy, Anup; Chakraborty, Pavan","A study on human gait dynamics: modeling and simulations on OpenSim platform","Multimedia Tools Appl.","","1380-7501","10.1007/s11042-016-4033-7","https://doi.org/10.1007/s11042-016-4033-7","The analysis of human gait dynamics allows an individual to obtain interesting biometric features through which gait disturbances can be observed from normal and abnormal gait patterns. The musculo-skeletal modeling of human movement helps to study the gait dynamics with expected simulations. It encourages the clinicians to identify the pathological gait for proper treatment. We have created a vision-based human locomotion laboratory to capture the healthy and non-healthy gait patterns. A low cost black uniform is taken to capture different person's gait data. This dress is made up with a piece of multiple color ribbon to identify different locations of body joints. It provides an added advantage during separation of different joint locations through color-based segmentation method. The demographic information of each subject helps to understand their gait dynamics. It instigates us to build a musculo-skeletal gait model on OpenSim simulation framework. The Regression Analysis (RA) technique is applied on crouch and healthy gait feature to measure the generalization ability and to uncover the gait profiles which are estimated by different error metrics such as, Root Mean Square Error (RMSE), Standard Deviation of Error (SDE), and Mean Error (ME). A computational method based on Normalized Auto Correlation (NAC) is computed to measure the gait disturbances in training subjects. The performance analysis of regression model on motion captured data has been validated with subject specific musculo-skeletal gait model on OpenSim platform.","2017-10-01","2025-07-09 01:23:19","2025-07-09 03:54:03","2025-07-09 01:23:19","21365–21400","","20","76","","","A study on human gait dynamics","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CM635YH6","webpage","","","Proceedings of the 2016 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2983990","","","2025-07-09 01:24:16","2025-07-09 02:33:48","2025-07-09 01:24:16","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\VXLXSRYC\2983990.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRTJHY92","journalArticle","2019","Dinesh Jackson Samuel, R.; Rajesh Kanna, B.","RETRACTED ARTICLE: Tuberculosis (TB) detection system using deep neural networks","Neural Comput. Appl.","","0941-0643","10.1007/s00521-018-3564-4","https://doi.org/10.1007/s00521-018-3564-4","Microscopy is a rapid diagnosis method for many infectious diseases like tuberculosis (TB). In TB bacilli identification, specimens are stained using Ziehl–Neelsen or Auramine dye&nbsp;and are examined by technicians thoroughly for any infectious microbes. For pathological study, the images of these microbes are captured using microscopes and image processing is applied for further analysis. However, choosing 100 field of views (FOV) randomly from a 2 × 1&nbsp;cm square area of sputum specimen may lead to inconsistency in specificity. The examination of specimens is a tedious process, and it requires especially skilled technicians for screening the sputum smear samples. The proposed tuberculosis detection system consists of two subsystems—a data acquisition system and a recognition system. In the data acquisition system, a motorized microscopic stage is designed and developed to automate the acquisition of all FOVs. Here the microscopic stage movement is motorized and scanning patterns are defined by the user for specimen examination. After the acquisition of all FOVs, data are passed to the recognition system. In the recognition system, transfer learning method is implemented by customizing the Inception V3 DeepNet model. This model learns from the pre-trained weights of Inception V3 and classifies the data using support vector machine (SVM) from the transferred knowledge. For training and testing the customized Inception V3 model, a public TB dataset (Shah et al. in J Med Imaging 4(2):027503, 2017. https://doi-org.ezproxy.uniandes.edu.co/10.1117/1.jmi.4.2.027503) and our own acquired microscopic digital dataset are used for analysis. In this&nbsp;model, the fixed feature representations are taken from the top stack layer of Inception V3 DeepNet and are classified using SVM. This model attains an accuracy of 95.05%, thereby reducing the dependency on skilled technicians in the screening process and increasing sensitivity and specificity.","2019-05-01","2025-07-09 01:25:17","2025-07-09 03:53:55","2025-07-09 01:25:17","1533–1545","","5","31","","","RETRACTED ARTICLE","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMJCA7IV","conferencePaper","2019","Gulay, Emrecan; Lucero, Andrés","Integrated Workflows: Generating Feedback Between Digital and Physical Realms","Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems","978-1-4503-5970-2","","10.1145/3290605.3300290","https://dl.acm.org/doi/10.1145/3290605.3300290","As design thinking shifted away from conventional methods with the rapid adoption of computer-aided design and fabrication technologies, architects have been seeking ways to initiate a comprehensive dialogue between the virtual and the material realms. Current methodologies do not offer embodied workflows that utilize the feedback obtained through a subsequent transition process between physical and digital design. Therefore, narrowing the separation between these two platforms remains as a research problem. This literature review elaborates the divide between physical and digital design, testing and manufacturing techniques in the morphological process of architectural form. We first review the digital transformation in the architectural design discourse. Then, we proceed by introducing a variety of methods that are integrating digital and physical workflows and suggesting an alternative approach. Our work unveils that there is a need for empirical research with a focus on integrated approaches to create intuitively embodied experiences for architectural designers.","2019-05-02","2025-07-09 01:25:27","2025-07-09 02:33:37","2025-07-08","1–15","","","","","","Integrated Workflows","CHI '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\QEPJUY7L\Gulay and Lucero - 2019 - Integrated Workflows Generating Feedback Between Digital and Physical Realms.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RH4FVM47","webpage","","","Proceedings of the 37th ACM SIGPLAN Conference on Programming Language Design and Implementation","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2908080","","","2025-07-09 01:26:12","2025-07-09 02:33:50","2025-07-09 01:26:12","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\MRWKFJZ8\2908080.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBX8WQ5S","webpage","","","Proceedings of the 43rd Annual ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2837614","","","2025-07-09 01:26:33","2025-07-09 02:33:49","2025-07-09 01:26:33","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\RRGRZAPA\2837614.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHJZPWDM","webpage","","","Proceedings of the 42nd Annual ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2676726","","","2025-07-09 01:26:58","2025-07-09 02:33:49","2025-07-09 01:26:58","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\F89LRAXQ\2676726.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3PPIVJA","journalArticle","2012","Thunis, Philippe; Georgieva, Emilia; Pederzoli, Anna","A tool to evaluate air quality model performances in regulatory applications","Environ. Model. Softw.","","1364-8152","10.1016/j.envsoft.2012.06.005","https://doi.org/10.1016/j.envsoft.2012.06.005","This paper describes the details of the DELTA Tool and Benchmarking service for air quality models, recently developed in the framework of FAIRMODE (Forum for Air Quality Modelling in Europe). One of the main objectives of the FAIRMODE activities is the development of a procedure for the evaluation and benchmarking of air quality modelling applications for regulatory purposes. The DELTA Tool is a specific software which provides summary statistics (i.e. BIAS, RMSE, correlation coefficient) as well as scatter-plots, time series plots, Taylor, Target and other diagrams providing an overview of the quality of model results with respect to monitored data. Moreover, the benchmarking service implemented in DELTA produces summary reports containing performance indicators related to a given model application in the frame of the EU Air Quality Directive (AQD, 2008). This work describes the structure of the DELTA tool and template for reporting model performances. Some examples of application are also briefly presented.","2012-12-01","2025-07-09 01:28:43","2025-07-09 02:40:54","2025-07-09 01:28:43","220–230","","","38","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5A2KF9BG","journalArticle","2016","Elham, Ali; Tooren, Michel J.","Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis","Struct. Multidiscip. Optim.","","1615-147X","10.1007/s00158-016-1447-9","https://doi.org/10.1007/s00158-016-1447-9","This paper presents a method for wing aerostructural analysis and optimization, which needs much lower computational costs, while computes the wing drag and structural deformation with a level of accuracy comparable to the higher fidelity CFD and FEM tools. A quasi-three-dimensional aerodynamic solver is developed and connected to a finite beam element model for wing aerostructural optimization. In a quasi-three-dimensional approach an inviscid incompressible vortex lattice method is coupled with a viscous compressible airfoil analysis code for drag prediction of a three dimensional wing. The accuracy of the proposed method for wing drag prediction is validated by comparing its results with the results of a higher fidelity CFD analysis. The wing structural deformation as well as the stress distribution in the wingbox structure is computed using a finite beam element model. The Newton method is used to solve the coupled system. The sensitivities of the outputs, for example the wing drag, with respect to the inputs, for example the wing geometry, is computed by a combined use of the coupled adjoint method, automatic differentiation and the chain rule of differentiation. A gradient based optimization is performed using the proposed tool for minimizing the fuel weight of an A320 class aircraft. The optimization resulted in more than 10 % reduction in the aircraft fuel weight by optimizing the wing planform and airfoils shape as well as the wing internal structure.","2016-10-01","2025-07-09 01:29:09","2025-07-11 02:40:05","2025-07-09 01:29:09","889–906","","4","54","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\6MJPVGKW\Elham and Tooren - 2016 - Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UCYBFRL","webpage","","","Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2723372","","","2025-07-09 01:29:21","2025-07-09 02:41:00","2025-07-09 01:29:21","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\ZFBWJJYD\2723372.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
