"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TXGGFA49","book","2019","","Proceedings of the Fourth International Conference in Ocean Engineering (ICOE2018): Volume 2","","978-981-13-3133-6 978-981-13-3134-3","","","http://link.springer.com/10.1007/978-981-13-3134-3","","2019","2025-07-09 03:32:31","2025-07-09 03:53:58","2025-07-09 03:32:30","","","","","","","Proceedings of the Fourth International Conference in Ocean Engineering (ICOE2018)","Lecture Notes in Civil Engineering","","","","Springer Singapore","Singapore","","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-13-3134-3 ISSN: 2366-2557, 2366-2565","","C:\Users\Felipe\Zotero\storage\2TSX78RF\Murali et al. - 2019 - Proceedings of the Fourth International Conference in Ocean Engineering (ICOE2018) Volume 2.pdf","","","","Murali, K.; Sriram, V.; Samad, Abdus; Saha, Nilanjan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GFTBPKML","journalArticle","2020","Wang, Naian; Sun, Xiaojin; Huang, Diangui","Design and Analysis of a Single-Stage Transonic Centrifugal Turbine for organic Rankine cycle (ORC)","Journal of Thermal Science","","1003-2169, 1993-033X","10.1007/s11630-019-1079-7","http://link.springer.com/10.1007/s11630-019-1079-7","","2020-02","2025-07-09 03:32:31","2025-07-09 03:53:50","2025-07-09 03:32:30","32-42","","1","29","","J. Therm. Sci.","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIGPI3FK","journalArticle","2019","Mehmood, Amir; Nadeem, Adnan; Ashraf, Muhammad; Alghamdi, Turki; Siddiqui, Muhammad Shoaib","A novel fall detection algorithm for elderly using SHIMMER wearable sensors","Health and Technology","","2190-7188, 2190-7196","10.1007/s12553-019-00298-4","http://link.springer.com/10.1007/s12553-019-00298-4","","2019-08","2025-07-09 03:32:31","2025-07-09 03:53:54","2025-07-09 03:32:30","631-646","","4","9","","Health Technol.","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJAJ2LMY","journalArticle","2016","Kang, Soo Young; Lee, Jeong Jin; Kim, Tong Seop; Park, Seong Jin; Hong, Gi Won; Ahn, Jun Ho","Program development for performance analysis of a steam turbine system with the use of overload valve","Journal of Mechanical Science and Technology","","1738-494X, 1976-3824","10.1007/s12206-016-1146-x","http://link.springer.com/10.1007/s12206-016-1146-x","","2016-12","2025-07-09 03:32:31","2025-07-09 03:54:05","2025-07-09 03:32:30","5759-5769","","12","30","","J Mech Sci Technol","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J75WHYF2","journalArticle","2019","","SISMES XI NATIONAL CONGRESS: Bologna, 27–29 September 2019","Sport Sciences for Health","","1824-7490, 1825-1234","10.1007/s11332-019-00578-6","http://link.springer.com/10.1007/s11332-019-00578-6","","2019-09","2025-07-09 03:32:31","2025-07-09 03:53:52","2025-07-09 03:32:30","1-117","","S1","15","","Sport Sci Health","SISMES XI NATIONAL CONGRESS","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GHK652Q","journalArticle","2018","","CARS 2018—Computer Assisted Radiology and Surgery Proceedings of the 32nd International Congress and Exhibition Berlin, Germany, June 20–23, 2018","International Journal of Computer Assisted Radiology and Surgery","","1861-6410, 1861-6429","10.1007/s11548-018-1766-y","https://link.springer.com/10.1007/s11548-018-1766-y","","2018-06","2025-07-09 03:32:31","2025-07-09 03:54:00","2025-07-09 03:32:30","1-273","","S1","13","","Int J CARS","","","","","","","","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"847QZNGJ","journalArticle","2017","Kim, Taek Keun","Development of friction model for offset strip fin with separated viscous and inertial resistances","Journal of Mechanical Science and Technology","","1738-494X, 1976-3824","10.1007/s12206-017-1149-2","http://link.springer.com/10.1007/s12206-017-1149-2","","2017-12","2025-07-09 03:32:31","2025-07-09 03:54:02","2025-07-09 03:32:30","6051-6057","","12","31","","J Mech Sci Technol","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHZ6LIPE","journalArticle","2017","Kim, Sangchul; Kim, Sean Hay","Lessons learned from the Existing Building Energy Optimization workshop: An initiative for the analysis-driven retrofit decision making","KSCE Journal of Civil Engineering","","1226-7988","10.1007/s12205-016-0727-7","https://linkinghub.elsevier.com/retrieve/pii/S1226798824046889","","2017-05","2025-07-09 03:32:31","2025-07-09 03:54:04","2025-07-09 03:32:30","1059-1068","","4","21","","","Lessons learned from the Existing Building Energy Optimization workshop","","","","","","","en","https://www.elsevier.com/tdm/userlicense/1.0/","","","","Crossref","","Publisher: Elsevier BV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AQQG68U8","bookSection","2017","","Wave-to-Wire Modelling of WECs","Ocean Engineering & Oceanography","978-3-319-39888-4 978-3-319-39889-1","","","http://link.springer.com/10.1007/978-3-319-39889-1_10","","2017","2025-07-09 03:32:31","2025-07-09 03:54:04","2025-07-09 03:32:30","261-287","","","","","","","","","","","Springer International Publishing","Cham","","http://creativecommons.org/licenses/by-nc/2.5","","","","Crossref","","DOI: 10.1007/978-3-319-39889-1_10 ISSN: 2194-6396, 2194-640X","","","","","","","","","","","Alves, Marco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGVAIFLP","book","2017","","Handbook of Ocean Wave Energy","","978-3-319-39888-4 978-3-319-39889-1","","","https://link.springer.com/10.1007/978-3-319-39889-1","","2017","2025-07-09 03:32:31","2025-07-09 03:54:05","2025-07-09 03:32:30","","","","","","","","Ocean Engineering & Oceanography","","","","Springer International Publishing","Cham","en","https://creativecommons.org/licenses/by-nc/2.5/","","","","Crossref","","DOI: 10.1007/978-3-319-39889-1 ISSN: 2194-6396, 2194-640X","","","","","","Pecher, Arthur; Kofoed, Jens Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J2E4SG2U","journalArticle","2016","Sultan, Tipu; Cho, Jin-Soo","Methodology considering surface roughness in UV water disinfection reactors","Chemical Papers","","1336-9075, 0366-6352","10.1515/chempap-2016-0020","https://www.degruyter.com/document/doi/10.1515/chempap-2016-0020/html","AbstractWater disinfection making use of an ultraviolet (UV) reactor is an attractive procedure because it does not produce any by-products. In this work, the effects of pipe roughness on the performance of a closed-conduit water disinfection UV reactor were investigated. In order to incorporate the surface roughness effects, a simple, stable, highly accurate model, better than any iterative approximation, was adopted in the numerical simulations. The analysis was carried out on the basis of two performance indicators: reduction equivalent dose (RED) and system dose distribution. The analysis was performed using a commercial computational fluid dynamics (CFD) tool (ANSYS Fluent). The fluence rate within the UV reactor was calculated using UVCalc3D. The pipe surface roughness resulted in longer pathogen residence times and higher dose distribution among the pathogens. The effect of pipe surface roughness on RED depends on the Reynolds number and relative roughness. Pipe surface roughness plays an important role because UV reactors for water disinfection operate at moderate Reynolds numbers. In addition, the positioning of the UV lamp in the reactor plays an important role in determining the RED of the reactor. Search criteria for lamp-positioning are also proposed in the current work. The proposed CFD methodology can be used to analyse the performance of closed-conduit reactors for water disinfection by UV.","2016-01-01","2025-07-09 03:32:31","2025-07-09 03:54:13","2025-07-09 03:32:30","","","6","70","","","","","","","","","","","","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CKQFF6X","bookSection","2018","","Aerodynamic Design Technologies for Turbines","Axial Turbine Aerodynamics for Aero-engines","978-981-10-5749-6 978-981-10-5750-2","","","http://link.springer.com/10.1007/978-981-10-5750-2_6","","2018","2025-07-09 03:32:31","2025-07-09 03:54:01","2025-07-09 03:32:30","277-483","","","","","","","","","","","Springer Singapore","Singapore","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-10-5750-2_6","","","","","","","","","","","Zou, Zhengping; Wang, Songtao; Liu, Huoxing; Zhang, Weihao","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SW2XNGJX","book","2018","Zou, Zhengping; Wang, Songtao; Liu, Huoxing; Zhang, Weihao","Axial Turbine Aerodynamics for Aero-engines","","978-981-10-5749-6 978-981-10-5750-2","","","http://link.springer.com/10.1007/978-981-10-5750-2","","2018","2025-07-09 03:32:31","2025-07-09 03:54:01","2025-07-09 03:32:30","","","","","","","","","","","","Springer Singapore","Singapore","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-10-5750-2","","C:\Users\Felipe\Zotero\storage\R62CCY9W\Zou et al. - 2018 - Axial Turbine Aerodynamics for Aero-engines.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VYRP229R","bookSection","2016","","Performance and Cost Trade-Off in IaaS Environments: A Scientific Workflow Simulation Environment Case Study","Communications in Computer and Information Science","978-3-319-29581-7 978-3-319-29582-4","","","http://link.springer.com/10.1007/978-3-319-29582-4_9","","2016","2025-07-09 03:34:37","2025-07-09 03:54:15","2025-07-09 03:34:36","153-170","","","","","","Performance and Cost Trade-Off in IaaS Environments","","","","","Springer International Publishing","Cham","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-319-29582-4_9 ISSN: 1865-0929, 1865-0937","","","","","","","","","","","Gómez Sáez, Santiago; Andrikopoulos, Vasilios; Hahn, Michael; Karastoyanova, Dimka; Leymann, Frank; Skouradaki, Marigianna; Vukojevic-Haupt, Karolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5DZQQ9B","book","2016","","Cloud Computing and Services Science: 5th International Conference, CLOSER 2015, Lisbon, Portugal, May 20-22, 2015, Revised Selected Papers","","978-3-319-29581-7 978-3-319-29582-4","","","http://link.springer.com/10.1007/978-3-319-29582-4","","2016","2025-07-09 03:34:37","2025-07-09 03:54:17","2025-07-09 03:34:36","","","","","","","Cloud Computing and Services Science","Communications in Computer and Information Science","","","","Springer International Publishing","Cham","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-319-29582-4 ISSN: 1865-0929, 1865-0937","","","","","","Helfert, Markus; Méndez Muñoz, Víctor; Ferguson, Donald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78B7MDJ7","bookSection","2015","","Energy Consumption Analysis and Design of Energy-Aware WSN Agents in fUML","Lecture Notes in Computer Science","978-3-319-21150-3 978-3-319-21151-0","","","https://link.springer.com/10.1007/978-3-319-21151-0_1","","2015","2025-07-09 03:34:37","2025-07-09 03:54:20","2025-07-09 03:34:36","1-17","","","","","","","","","","","Springer International Publishing","Cham","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-319-21151-0_1 ISSN: 0302-9743, 1611-3349","","","","","","","","","","","Berardinelli, Luca; Di Marco, Antinisca; Pace, Stefano; Pomante, Luigi; Tiberti, Walter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMIVDZGS","book","2015","","Modelling Foundations and Applications: 11th European Conference, ECMFA 2015, Held as Part of STAF 2015, L`Aquila, Italy, July 20-24, 2015. Proceedings","","978-3-319-21150-3 978-3-319-21151-0","","","https://link.springer.com/10.1007/978-3-319-21151-0","","2015","2025-07-09 03:34:37","2025-07-09 03:54:20","2025-07-09 03:34:36","","","","","","","Modelling Foundations and Applications","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-21151-0 ISSN: 0302-9743, 1611-3349","","","","","","Taentzer, Gabriele; Bordeleau, Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZDJPYRK","bookSection","2016","","Flying Robots","Springer Handbooks","978-3-319-32550-7 978-3-319-32552-1","","","https://link.springer.com/10.1007/978-3-319-32552-1_26","","2016","2025-07-09 03:34:37","2025-07-09 03:54:16","2025-07-09 03:34:36","623-670","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-319-32552-1_26 ISSN: 2522-8692, 2522-8706","","","","","","","","","","","Leutenegger, Stefan; Hürzeler, Christoph; Stowers, Amanda K.; Alexis, Kostas; Achtelik, Markus W.; Lentink, David; Oh, Paul Y.; Siegwart, Roland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYZZZZJY","book","2016","","Springer Handbook of Robotics","","978-3-319-32550-7 978-3-319-32552-1","","","https://link.springer.com/10.1007/978-3-319-32552-1","","2016","2025-07-09 03:34:37","2025-07-09 03:54:16","2025-07-09 03:34:36","","","","","","","","Springer Handbooks","","","","Springer International Publishing","Cham","en","https://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-319-32552-1 ISSN: 2522-8692, 2522-8706","","","","","","Siciliano, Bruno; Khatib, Oussama","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVSS5ZYE","bookSection","2015","","Thermal and Energy Modeling of PCM-Enhanced Building Envelopes","Engineering Materials and Processes","978-3-319-14285-2 978-3-319-14286-9","","","https://link.springer.com/10.1007/978-3-319-14286-9_6","","2015","2025-07-09 03:34:37","2025-07-09 03:54:18","2025-07-09 03:34:36","167-234","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-14286-9_6 ISSN: 1619-0181","","","","","","","","","","","Kośny, Jan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YVT7PR39","book","2015","Kośny, Jan","PCM-Enhanced Building Components: An Application of Phase Change Materials in Building Envelopes and Internal Structures","","978-3-319-14285-2 978-3-319-14286-9","","","https://link.springer.com/10.1007/978-3-319-14286-9","","2015","2025-07-09 03:34:37","2025-07-09 03:54:21","2025-07-09 03:34:36","","","","","","","PCM-Enhanced Building Components","Engineering Materials and Processes","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-14286-9 ISSN: 1619-0181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUUJSEEZ","journalArticle","2014","Gauchía, A.; Olmeda, E.; Boada, M. J. L.; Boada, B. L.; Díaz, V.","Methodology for bus structure torsion stiffness and natural vibration frequency prediction based on a dimensional analysis approach","International Journal of Automotive Technology","","1229-9138, 1976-3832","10.1007/s12239-014-0047-1","http://link.springer.com/10.1007/s12239-014-0047-1","","2014-04","2025-07-09 03:34:37","2025-07-09 03:54:23","2025-07-09 03:34:36","451-461","","3","15","","Int.J Automot. Technol.","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WZRAAZD","bookSection","2014","","Software Interoperability for Energy Efficient Building Operations Based on the IFC Data Model Standard","Progress in Sustainable Energy Technologies Vol II","978-3-319-07976-9 978-3-319-07977-6","","","https://link.springer.com/10.1007/978-3-319-07977-6_21","","2014","2025-07-09 03:34:37","2025-07-09 03:54:27","2025-07-09 03:34:36","309-318","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-07977-6_21","","","","","","","","","","","Gökçe, Hasan Ufuk; Gökçe, Kamil Umut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7GPPBTE","book","2014","","Progress in Sustainable Energy Technologies Vol II: Creating Sustainable Development","","978-3-319-07976-9 978-3-319-07977-6","","","https://link.springer.com/10.1007/978-3-319-07977-6","","2014","2025-07-09 03:34:37","2025-07-09 03:54:28","2025-07-09 03:34:36","","","","","","","Progress in Sustainable Energy Technologies Vol II","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-07977-6","","","","","","Dincer, Ibrahim; Midilli, Adnan; Kucuk, Haydar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZT84ID44","bookSection","2015","","Multi-attribute Utility Model Based on the Maximum Entropy Principle Applied in the Evaluation of the Financial Performance of Brazilian Banks","Decision Engineering","978-3-319-11948-9 978-3-319-11949-6","","","https://link.springer.com/10.1007/978-3-319-11949-6_3","","2015","2025-07-09 03:34:37","2025-07-09 03:54:19","2025-07-09 03:34:36","29-55","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-11949-6_3 ISSN: 1619-5736, 2197-6589","","","","","","","","","","","Gartner, Ivan Ricardo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VB67EUFL","book","2015","","Decision Models in Engineering and Management","","978-3-319-11948-9 978-3-319-11949-6","","","https://link.springer.com/10.1007/978-3-319-11949-6","","2015","2025-07-09 03:34:37","2025-07-09 03:54:22","2025-07-09 03:34:36","","","","","","","","Decision Engineering","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-11949-6 ISSN: 1619-5736, 2197-6589","","","","","","Guarnieri, Patricia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAF24SRS","bookSection","2014","","Virtual Energy Platform for Low Energy Building Operations","Progress in Sustainable Energy Technologies Vol II","978-3-319-07976-9 978-3-319-07977-6","","","https://link.springer.com/10.1007/978-3-319-07977-6_22","","2014","2025-07-09 03:34:37","2025-07-09 03:54:26","2025-07-09 03:34:36","319-331","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-07977-6_22","","","","","","","","","","","Gökçe, Hasan Ufuk; Gökçe, Kamil Umut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K9DUBS2G","conferencePaper","2013","Kredel, Heinz; Richling, Sabine; Kruse, Jan Philipp; Strohmaier, Erich; Kruse, Hans-Günther","A Simple Concept for the Performance Analysis of Cluster-Computing","Lecture Notes in Computer Science","978-3-642-38749-4 978-3-642-38750-0","","10.1007/978-3-642-38750-0_13","https://link.springer.com/10.1007/978-3-642-38750-0_13","","2013","2023-03-04 21:47:30","2025-07-09 03:56:12","2025-07-09 03:34:36","165-180","","","","","","","","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","https://www.springer.com/tdm","","","","Crossref","","ISSN: 0302-9743, 1611-3349","","C:\Users\Felipe\Zotero\storage\BVJHIVVJ\Kredel et al. - 2013 - A Simple Concept for the Performance Analysis of C.pdf; ","https://www.researchgate.net/publication/290043990_A_Simple_Concept_for_the_Performance_Analysis_of_Cluster-Computing","","performance analysis; compute clusters; performance model; roofline model","","","","Kredel, Heinz; Richling, Sabine; Kruse, Jan Philipp; Strohmaier, Erich; Kruse, Hans-Günther","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V7R4B6VJ","book","2013","","Supercomputing: 28th International Supercomputing Conference, ISC 2013, Leipzig, Germany, June 16-20, 2013. Proceedings","","978-3-642-38749-4 978-3-642-38750-0","","","https://link.springer.com/10.1007/978-3-642-38750-0","","2013","2025-07-09 03:34:37","2025-07-09 03:54:42","2025-07-09 03:34:36","","","","","","","Supercomputing","Lecture Notes in Computer Science","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","https://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-642-38750-0 ISSN: 0302-9743, 1611-3349","","","","","","Kunkel, Julian Martin; Ludwig, Thomas; Meuer, Hans Werner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZE5KEBS","journalArticle","2015","Chang, Chia-Chin","Influences of knowledge spillover and utilization on the NIS performance: a multi-stage efficiency perspective","Quality & Quantity","","0033-5177, 1573-7845","10.1007/s11135-014-0083-y","http://link.springer.com/10.1007/s11135-014-0083-y","","2015-09","2025-07-09 03:34:37","2025-07-09 03:54:18","2025-07-09 03:34:36","1945-1967","","5","49","","Qual Quant","Influences of knowledge spillover and utilization on the NIS performance","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL8XRV3P","bookSection","2013","","Performance Analysis of a Thermoelectric Generator Through Component in the Loop Simulation","Lecture Notes in Electrical Engineering","978-3-642-33749-9 978-3-642-33750-5","","","https://link.springer.com/10.1007/978-3-642-33750-5_28","","2013","2025-07-09 03:34:37","2025-07-09 03:54:35","2025-07-09 03:34:36","1179-1191","","","","","","","","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-642-33750-5_28 ISSN: 1876-1100, 1876-1119","","","","","","","","","","","Dong, Guangyu; Stobart, Richard; Wijewardane, Anusha; Li, Jing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PANFMR3A","book","2013","","Proceedings of the FISITA 2012 World Automotive Congress: Volume 2: Advanced Internal Combustion Engines (II)","","978-3-642-33749-9 978-3-642-33750-5","","","https://link.springer.com/10.1007/978-3-642-33750-5","","2013","2025-07-09 03:34:37","2025-07-09 03:54:45","2025-07-09 03:34:36","","","","","","","Proceedings of the FISITA 2012 World Automotive Congress","Lecture Notes in Electrical Engineering","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-642-33750-5 ISSN: 1876-1100, 1876-1119","","","","","","SAE-China; FISITA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6VHBUVS4","journalArticle","2014","Park, Hong Joon; Eslaminia, Mehran; Kim, Y. Richard","Mechanistic evaluation of cracking in in-service asphalt pavements","Materials and Structures","","1359-5997, 1871-6873","10.1617/s11527-014-0307-6","http://link.springer.com/10.1617/s11527-014-0307-6","","2014-08","2025-07-09 03:34:37","2025-07-09 03:54:22","2025-07-09 03:34:36","1339-1358","","8","47","","Mater Struct","","","","","","","","en","http://www.springer.com/tdm","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFPAWWXN","bookSection","2014","","Coda and Critical Discussion: A Systemic Analysis of an Intelligent OLE","Intelligent Systems Reference Library","978-3-319-02077-8 978-3-319-02078-5","","","https://link.springer.com/10.1007/978-3-319-02078-5_12","","2014","2025-07-09 03:34:37","2025-07-09 03:54:27","2025-07-09 03:34:36","185-207","","","","","","Coda and Critical Discussion","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-02078-5_12 ISSN: 1868-4394, 1868-4408","","","","","","","","","","","Dias, Sofia B.; Diniz, José A.; Hadjileontiadis, Leontios J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLNDFL54","book","2014","Dias, Sofia B.; Diniz, José A.; Hadjileontiadis, Leontios J.","Towards an Intelligent Learning Management System Under Blended Learning: Trends, Profiles and Modeling Perspectives","","978-3-319-02077-8 978-3-319-02078-5","","","https://link.springer.com/10.1007/978-3-319-02078-5","","2014","2025-07-09 03:34:37","2025-07-09 03:54:28","2025-07-09 03:34:36","","","","","","","Towards an Intelligent Learning Management System Under Blended Learning","Intelligent Systems Reference Library","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-319-02078-5 ISSN: 1868-4394, 1868-4408","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6R2HVY52","bookSection","2013","","Efficient Batched Synchronization in Dropbox-Like Cloud Storage Services","Lecture Notes in Computer Science","978-3-642-45064-8 978-3-642-45065-5","","","http://link.springer.com/10.1007/978-3-642-45065-5_16","","2013","2025-07-09 03:34:37","2025-07-09 03:54:36","2025-07-09 03:34:36","307-327","","","","","","","","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","","","","","","Crossref","","DOI: 10.1007/978-3-642-45065-5_16 ISSN: 0302-9743, 1611-3349","","C:\Users\Felipe\Zotero\storage\YGXA5E8M\2013 - Efficient Batched Synchronization in Dropbox-Like Cloud Storage Services.pdf","","","","","","","","","Li, Zhenhua; Wilson, Christo; Jiang, Zhefu; Liu, Yao; Zhao, Ben Y.; Jin, Cheng; Zhang, Zhi-Li; Dai, Yafei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AARZ9E2K","book","2013","","Middleware 2013: ACM/IFIP/USENIX 14th International Middleware Conference, Beijing, China, December 9-13, 2013, Proceedings","","978-3-642-45064-8 978-3-642-45065-5","","","http://link.springer.com/10.1007/978-3-642-45065-5","","2013","2025-07-09 03:34:37","2025-07-09 03:54:56","2025-07-09 03:34:36","","","","","","","Middleware 2013","Lecture Notes in Computer Science","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-3-642-45065-5 ISSN: 0302-9743, 1611-3349","","C:\Users\Felipe\Zotero\storage\2LL27I8T\Eyers and Schwan - 2013 - Middleware 2013 ACMIFIPUSENIX 14th International Middleware Conference, Beijing, China, December.pdf","","","","Eyers, David; Schwan, Karsten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
