"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CM635YH6","webpage","","","Proceedings of the 2016 ACM SIGPLAN International Conference on Object-Oriented Programming, Systems, Languages, and Applications","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2983990","","","2025-07-09 01:24:16","2025-07-09 02:33:48","2025-07-09 01:24:16","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\VXLXSRYC\2983990.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRTJHY92","journalArticle","2019","Dinesh Jackson Samuel, R.; Rajesh Kanna, B.","RETRACTED ARTICLE: Tuberculosis (TB) detection system using deep neural networks","Neural Comput. Appl.","","0941-0643","10.1007/s00521-018-3564-4","https://doi.org/10.1007/s00521-018-3564-4","Microscopy is a rapid diagnosis method for many infectious diseases like tuberculosis (TB). In TB bacilli identification, specimens are stained using Ziehl–Neelsen or Auramine dye&nbsp;and are examined by technicians thoroughly for any infectious microbes. For pathological study, the images of these microbes are captured using microscopes and image processing is applied for further analysis. However, choosing 100 field of views (FOV) randomly from a 2 × 1&nbsp;cm square area of sputum specimen may lead to inconsistency in specificity. The examination of specimens is a tedious process, and it requires especially skilled technicians for screening the sputum smear samples. The proposed tuberculosis detection system consists of two subsystems—a data acquisition system and a recognition system. In the data acquisition system, a motorized microscopic stage is designed and developed to automate the acquisition of all FOVs. Here the microscopic stage movement is motorized and scanning patterns are defined by the user for specimen examination. After the acquisition of all FOVs, data are passed to the recognition system. In the recognition system, transfer learning method is implemented by customizing the Inception V3 DeepNet model. This model learns from the pre-trained weights of Inception V3 and classifies the data using support vector machine (SVM) from the transferred knowledge. For training and testing the customized Inception V3 model, a public TB dataset (Shah et al. in J Med Imaging 4(2):027503, 2017. https://doi-org.ezproxy.uniandes.edu.co/10.1117/1.jmi.4.2.027503) and our own acquired microscopic digital dataset are used for analysis. In this&nbsp;model, the fixed feature representations are taken from the top stack layer of Inception V3 DeepNet and are classified using SVM. This model attains an accuracy of 95.05%, thereby reducing the dependency on skilled technicians in the screening process and increasing sensitivity and specificity.","2019-05-01","2025-07-09 01:25:17","2025-07-09 03:53:55","2025-07-09 01:25:17","1533–1545","","5","31","","","RETRACTED ARTICLE","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMJCA7IV","conferencePaper","2019","Gulay, Emrecan; Lucero, Andrés","Integrated Workflows: Generating Feedback Between Digital and Physical Realms","Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems","978-1-4503-5970-2","","10.1145/3290605.3300290","https://dl.acm.org/doi/10.1145/3290605.3300290","As design thinking shifted away from conventional methods with the rapid adoption of computer-aided design and fabrication technologies, architects have been seeking ways to initiate a comprehensive dialogue between the virtual and the material realms. Current methodologies do not offer embodied workflows that utilize the feedback obtained through a subsequent transition process between physical and digital design. Therefore, narrowing the separation between these two platforms remains as a research problem. This literature review elaborates the divide between physical and digital design, testing and manufacturing techniques in the morphological process of architectural form. We first review the digital transformation in the architectural design discourse. Then, we proceed by introducing a variety of methods that are integrating digital and physical workflows and suggesting an alternative approach. Our work unveils that there is a need for empirical research with a focus on integrated approaches to create intuitively embodied experiences for architectural designers.","2019-05-02","2025-07-09 01:25:27","2025-07-09 02:33:37","2025-07-08","1–15","","","","","","Integrated Workflows","CHI '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\QEPJUY7L\Gulay and Lucero - 2019 - Integrated Workflows Generating Feedback Between Digital and Physical Realms.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RH4FVM47","webpage","","","Proceedings of the 37th ACM SIGPLAN Conference on Programming Language Design and Implementation","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2908080","","","2025-07-09 01:26:12","2025-07-09 02:33:50","2025-07-09 01:26:12","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\MRWKFJZ8\2908080.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBX8WQ5S","webpage","","","Proceedings of the 43rd Annual ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2837614","","","2025-07-09 01:26:33","2025-07-09 02:33:49","2025-07-09 01:26:33","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\RRGRZAPA\2837614.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHJZPWDM","webpage","","","Proceedings of the 42nd Annual ACM SIGPLAN-SIGACT Symposium on Principles of Programming Languages","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2676726","","","2025-07-09 01:26:58","2025-07-09 02:33:49","2025-07-09 01:26:58","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\F89LRAXQ\2676726.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3PPIVJA","journalArticle","2012","Thunis, Philippe; Georgieva, Emilia; Pederzoli, Anna","A tool to evaluate air quality model performances in regulatory applications","Environ. Model. Softw.","","1364-8152","10.1016/j.envsoft.2012.06.005","https://doi.org/10.1016/j.envsoft.2012.06.005","This paper describes the details of the DELTA Tool and Benchmarking service for air quality models, recently developed in the framework of FAIRMODE (Forum for Air Quality Modelling in Europe). One of the main objectives of the FAIRMODE activities is the development of a procedure for the evaluation and benchmarking of air quality modelling applications for regulatory purposes. The DELTA Tool is a specific software which provides summary statistics (i.e. BIAS, RMSE, correlation coefficient) as well as scatter-plots, time series plots, Taylor, Target and other diagrams providing an overview of the quality of model results with respect to monitored data. Moreover, the benchmarking service implemented in DELTA produces summary reports containing performance indicators related to a given model application in the frame of the EU Air Quality Directive (AQD, 2008). This work describes the structure of the DELTA tool and template for reporting model performances. Some examples of application are also briefly presented.","2012-12-01","2025-07-09 01:28:43","2025-07-09 02:40:54","2025-07-09 01:28:43","220–230","","","38","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5A2KF9BG","journalArticle","2016","Elham, Ali; Tooren, Michel J.","Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis","Struct. Multidiscip. Optim.","","1615-147X","10.1007/s00158-016-1447-9","https://doi.org/10.1007/s00158-016-1447-9","This paper presents a method for wing aerostructural analysis and optimization, which needs much lower computational costs, while computes the wing drag and structural deformation with a level of accuracy comparable to the higher fidelity CFD and FEM tools. A quasi-three-dimensional aerodynamic solver is developed and connected to a finite beam element model for wing aerostructural optimization. In a quasi-three-dimensional approach an inviscid incompressible vortex lattice method is coupled with a viscous compressible airfoil analysis code for drag prediction of a three dimensional wing. The accuracy of the proposed method for wing drag prediction is validated by comparing its results with the results of a higher fidelity CFD analysis. The wing structural deformation as well as the stress distribution in the wingbox structure is computed using a finite beam element model. The Newton method is used to solve the coupled system. The sensitivities of the outputs, for example the wing drag, with respect to the inputs, for example the wing geometry, is computed by a combined use of the coupled adjoint method, automatic differentiation and the chain rule of differentiation. A gradient based optimization is performed using the proposed tool for minimizing the fuel weight of an A320 class aircraft. The optimization resulted in more than 10 % reduction in the aircraft fuel weight by optimizing the wing planform and airfoils shape as well as the wing internal structure.","2016-10-01","2025-07-09 01:29:09","2025-07-11 02:40:05","2025-07-09 01:29:09","889–906","","4","54","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\6MJPVGKW\Elham and Tooren - 2016 - Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UCYBFRL","webpage","","","Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data","ACM Conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/2723372","","","2025-07-09 01:29:21","2025-07-09 02:41:00","2025-07-09 01:29:21","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\ZFBWJJYD\2723372.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RILT4E38","conferencePaper","2017","Tang, Shanshan; Wan, Dingsheng; Zhu, Yuelong; Yao, Jianguo","Frag-shells cube based on hierarchical dimension encoding tree","Proceedings of the 11th International Conference on Ubiquitous Information Management and Communication","978-1-4503-4888-1","","10.1145/3022227.3022229","https://dl.acm.org/doi/10.1145/3022227.3022229","Pre-computation of data cube can greatly improve the performance of OLAP (online analytical processing). There are a lot of effective pre-computation methods of data cube. But in practice, appropriate pre-computation method for the characteristics of data set plays a crucial role in improving the efficiency of data cube pre-computation.In view of the high-dimensional and hierarchical dimension of water census data characteristic, Frag-Shells cube based on hierarchical dimension encoding tree has been proposed in this paper. In order to improve the retrieval efficiency and reduce redundant information in hierarchical dimensions, we have proposed hierarchical dimension encoding tree (HDE-Tree) to index the hierarchical dimension in Frag-Shells cube. In order to increase the efficiency of cube construction, improved Frag-Shells cube calculation method has been used to compute the tuples of non-hierarchical dimension fragments. In order to compress the size of data cube, the TID-List compression method has been used to decrease the storage cost of inverted index in each tuple. Experiments show that the Frag-Shells cube based on hierarchical dimension encoding tree can reduce the construction time and storage cost of data cube which has high-dimensional and dimensions hierarchical figures.","2017-01-05","2025-07-09 01:29:30","2025-07-09 02:40:53","2025-07-08","1–9","","","","","","","IMCOM '17","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\XTFF9YTZ\Tang et al. - 2017 - Frag-shells cube based on hierarchical dimension encoding tree.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A58GYBXK","journalArticle","2011","Cai, Jiang-hui; Meng, Wen-jun; Chen, Zhi-mei","The optimisation research of screw conveyor","Int. J. Innov. Comput. Appl.","","1751-648X","10.1504/IJICA.2011.041918","https://doi.org/10.1504/IJICA.2011.041918","Particle swarm optimisation (PSO) is a population-based stochastic optimisation technique. As a result, PSO algorithm is widely used in mechanical engineering design field. Screw conveyors are used extensively in agriculture and processing industries for elevating and&amp;#47;or transporting bulk materials over short to medium distances. They are very effective for conveying dry particulate solids, giving good control over the throughput. Despite their apparent simplicity, the transportation action is very complex and designers have tended to rely heavily on empirical performance data. Intelligent operation parameters optimisation for screw conveyor based on PSO is studied in this paper. This thesis takes a heavy driving drum of screw conveyor as an example, firstly, the optimisation function is built up, then the operation parameter of screw conveyor is precision optimised with PSO algorithm, which offer a foundation to design more reasonable structure for driving drum in order to meet the application demands.","2011-08-01","2025-07-09 01:30:01","2025-07-09 02:40:56","2025-07-09 01:30:01","169–176","","3","3","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
